product_id,last_inserted_date,shop_id,product_name,product_image,currency,status,product_category_id,product_flag,product_cb_option,product_current_status,product_price,product_price_before_discount,product_discount,tier_variations,tier_variations_type,tier_variations_count,product_type,is_on_flash_sale,shopee_verified,product_stock,product_avg_rating,total_rating_count,rating_count_details,rating_count_with_context,rating_count_with_image,product_url,first_live_date,last_live_date,number_of_live_days,times_sold_out,max_product_price,min_product_price,max_product_discount,min_product_discount,days_on_flash_sale,all_time_sold,last_7_days_sold,all_time_like,last_7_days_like,all_time_view,last_7_days_view,all_time_comment,last_7_days_comment,all_time_rating,last_7_days_rating,last_updated_date
9153753594,2021-09-24,88201679,"Apple AirTag - 4 pack",f99f0a8cafc02c651e244d105fe4911a,VND,1,100535,268435456,0,normal,24,28,14,,,1,0,0,0,7,4.9,11,"11, 0, 0, 0, 1, 10",4,2,https://shopee.vn/Apple-AirTag---4-pack-i.88201679.9153753594,2021-08-16,2021-09-24,39,0,2790000,1990000,29,0,0,35,17,131,22,15256,3265,11,5,11,5,2021-09-25
9182382403,2021-09-24,88201679,"Apple iPhone 12 | 12 Pro Clear Case with MagSafe",dd7a96398f5f4a9bfe1a0d3e7150a36b,VND,1,100013,268959744,0,normal,13,18,30,V1,N1,1,0,0,0,5,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Apple-iPhone-12-|-12-Pro-Clear-Case-with-MagSafe-i.88201679.9182382403,2021-09-22,2021-09-24,3,0,1790000,1250000,30,0,0,0,0,1,0,869,775,0,0,0,0,2021-09-25
9227482746,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 43 Inch QLED 4K QA43Q60AAKXXV - Model 2021 - Miễn phí lắp đặt",8912a0a158ee3209dd943f3de0511e20,VND,1,100010,269025282,0,normal,134,169,21,,,1,0,0,0,3,4.7,9,"9, 0, 0, 1, 1, 7",6,6,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-43-Inch-QLED-4K-QA43Q60AAKXXV---Model-2021---Miễn-phí-lắp-đặt-i.65589552.9227482746,2021-08-16,2021-09-24,40,0,14598000,13360000,21,14,0,17,3,115,4,4238,598,9,2,9,2,2021-09-25
9269358811,2021-09-21,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trên Digital Inverter 11kg (WA11T5260BV)",ae22dc4c3226de8e802024a4bbe5a7a2,VND,1,100010,269025282,0,normal,65,153,58,,,1,0,0,0,1,5,2,"2, 0, 0, 0, 0, 2",2,2,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trên-Digital-Inverter-11kg-(WA11T5260BV)-i.65589552.9269358811,2021-09-20,2021-09-21,2,0,15275000,6490000,58,0,0,3,0,57,0,584,7,2,0,2,0,2021-09-25
9281294613,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple TV HD 2021 32GB MHY93",961c85609c0610f6ad0a7f1ca3a49d82,VND,1,100010,268435456,0,normal,37,50,26,MHY93ZA/A,MHY93ZA/A,1,0,0,0,1,5,1,"1, 0, 0, 0, 0, 1",0,0,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-TV-HD-2021-32GB-MHY93-i.88201679.9281294613,2021-08-16,2021-09-24,40,0,4990000,3190000,36,0,0,4,4,56,10,5886,800,1,1,1,1,2021-09-25
9282382208,2021-09-07,88201679,"Apple iPhone 12 Pro Max Silicone Case with MagSafe - Deep Navy",f03873e815e3ba3a28e181a7ba980c91,VND,1,100013,268959746,0,normal,18,0,0,"Deep Navy",Color,1,0,0,0,1,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-Silicone-Case-with-MagSafe---Deep-Navy-i.88201679.9282382208,2021-08-18,2021-09-07,8,0,1790000,1790000,0,0,0,0,0,1,0,942,0,0,0,0,0,2021-09-25
9310935432,2021-09-24,65589552,"[Mã ELSAMSEP giảm 5% đơn 500K] Tai Nghe Bluetooth True Wireless Samsung Galaxy Buds Live - Hàng Chính Hãng",076cd3c3e70dda6ae9b4aece25b1513a,VND,1,100535,268500994,0,normal,19,45,59,"Xanh Huyền Bí, Đỏ Huyền Bí, Đồng Huyền Bí",Màu,3,0,0,0,964,4.9,2566,"2566, 32, 13, 43, 99, 2379",1363,1135,https://shopee.vn/[Mã-ELSAMSEP-giảm-5%-đơn-500K]-Tai-Nghe-Bluetooth-True-Wireless-Samsung-Galaxy-Buds-Live---Hàng-Chính-Hãng-i.65589552.9310935432,2021-08-16,2021-09-24,40,0,4490000,1499000,67,0,3,5592,223,3576,23,100009,9618,2566,109,2566,109,2021-09-25
9342556615,2021-09-24,65589552,"[Mã ELSAMSEP giảm 5% đơn 500K] Điện Thoại Samsung Galaxy A32 (128GB/8GB) - Hàng Chính Hãng",588035fc43e2f775d4ae89569027c0b3,VND,1,100013,269025282,0,normal,66,80,18,"Tím Thời Thượng, Xanh Sáng Tạo, Đen Cá Tính, Trắng Năng Động","Màu Sắc",4,0,0,0,155,5,190,"190, 1, 0, 0, 5, 184",106,86,https://shopee.vn/[Mã-ELSAMSEP-giảm-5%-đơn-500K]-Điện-Thoại-Samsung-Galaxy-A32-(128GB/8GB)---Hàng-Chính-Hãng-i.65589552.9342556615,2021-08-16,2021-09-24,40,0,7990000,5190000,35,0,2,480,227,528,58,81427,10190,190,91,190,91,2021-09-25
9354196124,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn hình Samsung LF27T350FHEXXV 27 inch FHD 75Hz - Hàng Chính Hãng",4a3eae85bb4fe9d313276256380c9a27,VND,1,100644,269025280,0,normal,46,59,22,,,1,0,0,0,6,5,3,"3, 0, 0, 0, 0, 3",1,1,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-hình-Samsung-LF27T350FHEXXV-27-inch-FHD-75Hz---Hàng-Chính-Hãng-i.65589552.9354196124,2021-08-16,2021-09-24,40,0,4590000,4194000,29,22,0,6,0,99,1,6065,934,3,0,3,0,2021-09-25
9447070756,2021-09-24,53452181,"Vòng Đeo Tay Thông Minh Mi Band 6",9d3c39e7a2f9470dcf951489955ab521,VND,1,100013,268435458,0,normal,13,0,0,,,1,0,0,0,1,4.8,82,"82, 2, 1, 0, 2, 77",52,42,https://shopee.vn/Vòng-Đeo-Tay-Thông-Minh-Mi-Band-6-i.53452181.9447070756,2021-08-16,2021-09-24,38,0,1290000,990000,23,0,1,177,10,275,27,12655,1105,82,6,82,6,2021-09-25
9453752636,2021-09-17,88201679,"[Mã ELAP300K giảm 5% đơn 500K] Apple AirTag - 1 pack",f99f0a8cafc02c651e244d105fe4911a,VND,1,100535,268435458,0,normal,8,0,0,,,1,0,0,0,1,4.9,37,"37, 1, 0, 0, 0, 36",16,16,https://shopee.vn/[Mã-ELAP300K-giảm-5%-đơn-500K]-Apple-AirTag---1-pack-i.88201679.9453752636,2021-08-16,2021-09-17,14,1,790000,590000,25,0,0,101,0,352,0,20542,0,37,0,37,0,2021-09-25
9462227072,2021-09-24,53452181,"Thiết Bị Đo Nhiệt Độ Và Độ Ẩm Xiaomi Mi Temperature And Humidity Monitor 2 (NUN4126GL)",1c44386ecb070d9809a4ee786d7ad1d0,VND,1,100636,268435458,0,normal,2,0,0,,,1,0,0,0,20,3.4,9,"9, 2, 1, 1, 1, 4",6,3,https://shopee.vn/Thiết-Bị-Đo-Nhiệt-Độ-Và-Độ-Ẩm-Xiaomi-Mi-Temperature-And-Humidity-Monitor-2-(NUN4126GL)-i.53452181.9462227072,2021-08-16,2021-09-24,40,0,190000,166000,13,0,0,17,1,48,1,1743,147,9,0,9,0,2021-09-25
9471010543,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Combo Tai Nghe Bluetooth True Wireless Samsung Galaxy Buds Pro và LANEIGE NEO Cushion",c50f70a18f4b2aa7f1637133b6429139,VND,1,100535,269025282,0,normal,31,56,45,,,1,0,0,0,249,5,72,"72, 0, 0, 0, 1, 71",43,44,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Combo-Tai-Nghe-Bluetooth-True-Wireless-Samsung-Galaxy-Buds-Pro-và-LANEIGE-NEO-Cushion-i.65589552.9471010543,2021-08-16,2021-09-24,40,0,5590000,2690000,52,0,2,141,64,679,88,66950,10836,72,34,72,34,2021-09-25
9482371638,2021-08-30,88201679,"Apple iPhone 12 | 12 Pro Silicone Case with MagSafe",c74812031032bb440a57049975e4157f,VND,1,100013,268959746,0,sold_out,18,0,0,"Cyprus Green",Color,1,0,0,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/Apple-iPhone-12-|-12-Pro-Silicone-Case-with-MagSafe-i.88201679.9482371638,2021-08-16,2021-08-30,15,2,1790000,1790000,0,0,0,0,0,6,0,2465,0,0,0,0,0,2021-09-25
9507855881,2021-09-08,88201679,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 512GB SSD",575e04c0e1d08b5f1b9f624a8d6b1419,VND,1,100644,268959746,0,normal,298,360,17,"Gold, Silver, Space Gray",Color,3,0,0,0,1,4.9,17,"17, 0, 0, 1, 0, 16",7,4,"https://shopee.vn/Apple-MacBook-Air-(2020)-M1-Chip,-13.3-inch,-8GB,-512GB-SSD-i.88201679.9507855881",2021-08-16,2021-09-08,7,0,35990000,29750000,18,17,0,59,0,366,0,20950,0,17,0,17,0,2021-09-25
9512629620,2021-08-19,65589552,"Điện thoại Samsung Galaxy M02 (32GB/2GB) - Hàng chính hãng",d28cd0fbecb26b02d76e0f6b61d8dddf,VND,1,100013,268435458,0,normal,24,0,0,"Xanh, Đen",Màu,2,0,0,0,1,4.9,920,"920, 8, 1, 11, 36, 864",409,325,https://shopee.vn/Điện-thoại-Samsung-Galaxy-M02-(32GB/2GB)---Hàng-chính-hãng-i.65589552.9512629620,2021-08-17,2021-08-19,3,0,2390000,2390000,0,0,0,4712,0,1489,0,5347,0,920,0,920,0,2021-09-25
9513746479,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn Hình Samsung LS27R350FHEXXV 27inch FullHD 5ms 75Hz AMD FreeSync -Hàng Chính Hãng",a522ef289890534ec2541530bfb14e7b,VND,1,100644,269025280,0,normal,49,0,0,,,1,0,0,0,8,5,10,"10, 0, 0, 0, 0, 10",8,7,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-Hình-Samsung-LS27R350FHEXXV-27inch-FullHD-5ms-75Hz-AMD-FreeSync--Hàng-Chính-Hãng-i.65589552.9513746479,2021-08-16,2021-09-24,40,0,4899000,4031000,18,0,0,28,0,67,8,8755,1667,10,0,10,0,2021-09-25
9537158575,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple AirPods Max",d24624c1a6a510b63e143a2925bbf159,VND,1,100013,268959746,0,normal,117,140,16,"Silver, Sky Blue, Pink, Space Grey, Green",Color,5,0,0,0,9,4.8,9,"9, 1, 0, 1, 0, 7",5,5,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-AirPods-Max-i.88201679.9537158575,2021-08-16,2021-09-24,28,0,12190000,11500000,18,13,0,23,0,278,14,6831,959,9,0,9,0,2021-09-25
9578319724,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55AU7700KXXV - Miễn phí lắp đặt",ad609b21763cd8141af34be97ffbd5d7,VND,1,100010,269025280,0,normal,182,209,13,,,1,0,0,0,13,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.9578319724,2021-08-21,2021-09-24,35,0,20900000,16110000,23,0,0,0,0,8,1,5355,62,0,0,0,0,2021-09-25
9583140406,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Đồng Hồ Samsung Galaxy Watch3 Bluetooth (45mm)",350e463c1ffa4fde032388a6e762aad9,VND,1,100013,269025282,0,normal,51,100,49,"Đen Huyền Bí",Màu,1,0,0,0,372,5,53,"53, 0, 0, 0, 2, 51",23,22,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Đồng-Hồ-Samsung-Galaxy-Watch3-Bluetooth-(45mm)-i.65589552.9583140406,2021-08-16,2021-09-24,39,0,5090000,4590000,54,49,2,100,34,121,14,32202,4645,53,20,53,20,2021-09-25
9589298635,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple MacBook Pro (2020) M1 Chip, 13.3-inch, 16GB, 512GB SSD",8d66ed192a6850c997fac0e4f7a3cca7,VND,1,100644,268959744,0,normal,419,427,2,"Silver, Space Gray",Name,2,0,0,0,1,0,0,"0, 0, 0, 0, 0, 0",0,0,"https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-MacBook-Pro-(2020)-M1-Chip,-13.3-inch,-16GB,-512GB-SSD-i.88201679.9589298635",2021-08-18,2021-09-24,31,0,42690000,41900000,2,0,0,2,1,87,14,16923,3818,0,0,0,0,2021-09-25
9602704528,2021-09-24,230954155,"VinFast - Xe máy điện Impes Dark Blue",66f9f7d5f9866781102b9c86fed13091,VND,1,100641,0,0,normal,149,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,5,3,"3, 0, 0, 0, 0, 3",1,1,https://shopee.vn/VinFast---Xe-máy-điện-Impes-Dark-Blue-i.230954155.9602704528,2021-08-16,2021-09-24,40,0,14900000,14900000,0,0,0,7,0,23,0,1743,106,4,0,3,0,2021-09-25
9680510313,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Đồng Hồ Galaxy Watch3 Bluetooth (41mm)",ae1224186da14edd8c481d75aa54edf4,VND,1,100013,269025282,0,normal,48,95,50,"Đen, Mystic Bronze",Màu,2,0,0,0,74,5,8,"8, 0, 0, 0, 0, 8",4,4,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Đồng-Hồ-Galaxy-Watch3-Bluetooth-(41mm)-i.65589552.9680510313,2021-08-20,2021-09-24,36,0,4790000,4190000,56,50,5,11,7,89,18,23887,3960,8,7,8,7,2021-09-25
9708902289,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn hình thông minh Samsung LS27AM500NEXXV 27 inch FHD - Hàng chính hãng",26ede191108f28ffacdb7721b48d9122,VND,1,100644,269025282,0,normal,61,76,20,,,1,0,0,0,208,4.6,10,"10, 0, 0, 1, 2, 7",7,5,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-hình-thông-minh-Samsung-LS27AM500NEXXV-27-inch-FHD---Hàng-chính-hãng-i.65589552.9708902289,2021-08-16,2021-09-24,33,0,6731000,5490000,28,12,0,22,0,150,9,12743,2657,10,0,10,0,2021-09-25
9740888575,2021-09-24,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro H",34a45bda4efe597647c1b5171215650d,VND,1,100010,268959744,0,normal,90,0,0,,,1,0,0,0,1,5,1,"1, 0, 0, 0, 0, 1",0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-H-i.53452181.9740888575,2021-08-16,2021-09-24,38,0,8990000,6390000,29,0,0,4,0,30,1,724,101,1,0,1,0,2021-09-25
9754801058,2021-09-17,53452181," Camera IP Mi Home 360 Độ 2K Xiaomi, Trắng (BHR4457GL) - Hàng Chính Hãng",e49c9ab00b2b512010e7978c2292ea16,VND,1,100635,268435458,0,sold_out,11,14,23,,,1,0,0,0,0,4.6,23,"23, 1, 1, 1, 1, 19",14,11,"https://shopee.vn/-Camera-IP-Mi-Home-360-Độ-2K-Xiaomi,-Trắng-(BHR4457GL)---Hàng-Chính-Hãng-i.53452181.9754801058",2021-08-16,2021-09-17,32,1,1079000,799000,43,23,1,69,0,79,0,3037,0,23,0,23,0,2021-09-25
9769361771,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trên Digital Inverter 8.5kg (WA85T5160BY)",c85b96e5cdae7b686b779f5cac5097c1,VND,1,100010,269025280,0,normal,52,96,46,,,1,0,0,0,1,3,2,"2, 1, 0, 0, 0, 1",2,1,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trên-Digital-Inverter-8.5kg-(WA85T5160BY)-i.65589552.9769361771,2021-08-16,2021-09-24,39,0,9579900,5150000,46,0,0,3,0,70,2,2858,412,3,0,2,0,2021-09-25
9806110860,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Điện Thoại Samsung Galaxy S21 Ultra 5G (12GB/128GB) - Hàng Chính Hãng",883ba5c625dfe1263bf2cbd2faea805f,VND,1,100013,269025282,0,normal,203,310,35,"Silver, Black",Color,2,0,0,0,60,4.9,82,"82, 2, 0, 1, 1, 78",38,29,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Điện-Thoại-Samsung-Galaxy-S21-Ultra-5G-(12GB/128GB)---Hàng-Chính-Hãng-i.65589552.9806110860,2021-08-20,2021-09-24,36,0,30990000,19990000,35,0,4,176,21,597,41,48542,6772,82,9,82,9,2021-09-25
9874613460,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung 4K UHD 50 Inch UA50AU7000KXXV - Miễn Phí Lắp Đặt",1e8cf473b3c946764d6694279af7bfe9,VND,1,100010,269025282,0,normal,145,174,17,,,1,0,0,0,3,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-4K-UHD-50-Inch-UA50AU7000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.9874613460,2021-08-16,2021-09-24,40,0,15680000,14080000,19,10,0,0,0,11,3,4849,120,0,0,0,0,2021-09-25
9902822885,2021-09-24,230954155,"VinFast - Xe máy điện Klara S Xanh ngọc",d5799433c9703855de55d3168e3c605f,VND,1,100641,0,0,normal,399,0,0,,,1,0,0,0,298,5,2,"2, 0, 0, 0, 0, 2",0,0,https://shopee.vn/VinFast---Xe-máy-điện-Klara-S-Xanh-ngọc-i.230954155.9902822885,2021-08-16,2021-09-24,40,0,39900000,39900000,0,0,0,2,0,27,1,404,29,2,0,2,0,2021-09-25
9919008756,2021-09-20,88201679,"Apple 20W USB-C Power Adapter",b4d8f2c5ec5de05b98a68ba1fdc17d4c,VND,1,100013,268435458,0,normal,6,10,40,,,1,0,0,0,15,4.9,1479,"1479, 10, 2, 10, 34, 1423",788,713,https://shopee.vn/Apple-20W-USB-C-Power-Adapter-i.88201679.9919008756,2021-08-16,2021-09-20,35,0,990000,430000,57,0,1,3480,126,1414,14,57343,1986,1479,44,1479,44,2021-09-25
9969336679,2021-09-24,88201679,"Vòng Đeo AirTag - Hàng Chính Hãng",891c955c6fbce064aae7a2a34d8d618a,VND,1,100013,268435456,0,normal,7,8,13,"Sunflower, Electric Orange, Deep Navy, White",Color,4,0,0,0,14,5,2,"2, 0, 0, 0, 0, 2",0,0,https://shopee.vn/Vòng-Đeo-AirTag---Hàng-Chính-Hãng-i.88201679.9969336679,2021-08-16,2021-09-24,40,0,790000,690000,13,0,0,2,1,31,6,4843,699,2,1,2,1,2021-09-25
9980498489,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Điện thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng",ca05fd8edab5c4cb4de6799406b5d7e5,VND,1,100013,269025282,0,normal,120,160,25,"Cloud Mint, Cloud Navy",Màu,2,0,0,0,46,4.9,73,"73, 0, 1, 0, 1, 71",39,29,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Điện-thoại-Samsung-Galaxy-S20-FE-(8GB/256GB)---Hàng-Chính-Hãng-i.65589552.9980498489,2021-08-16,2021-09-24,40,0,15990000,10890000,32,0,6,147,68,421,62,64737,6033,73,30,73,30,2021-09-25
10009869231,2021-09-08,65589552,"Điện Thoại Samsung Galaxy A31 6GB/128GB - Hàng Chính Hãng",e53d45f3c65c0f262185b2ee230f75c8,VND,1,100013,268959746,0,normal,65,65,32,"Prism Crush Black, Prism Crush White, Prism Crush Blue","Màu Sắc",3,0,0,0,1,4.9,403,"403, 7, 3, 5, 7, 381",217,179,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-A31-6GB/128GB---Hàng-Chính-Hãng-i.65589552.10009869231,2021-08-16,2021-09-08,7,0,6490000,4390000,32,28,0,1487,0,780,0,123326,0,403,0,403,0,2021-09-25
10118495212,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU7700KXXV - Miễn phí lắp đặt",c503bf71f984b60b93b137815acfb0c3,VND,1,100010,269025282,0,normal,125,144,13,,,1,0,0,0,3,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.10118495212,2021-08-16,2021-09-24,40,0,12990000,12088000,16,10,0,0,0,11,4,1816,422,0,0,0,0,2021-09-25
10126341638,2021-09-24,65589552,"[Mã ELSSCP300 giảm 5% đơn 500K] Điện thoại Samsung Galaxy A02s (4GB/64GB)",d7004a98822f97a6cffb5d3b93d0b596,VND,1,100013,268959744,0,normal,32,42,24,"Xanh Dương, Đen",Name,2,0,0,0,189,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/[Mã-ELSSCP300-giảm-5%-đơn-500K]-Điện-thoại-Samsung-Galaxy-A02s-(4GB/64GB)-i.65589552.10126341638,2021-09-18,2021-09-24,7,0,4190000,3050000,27,0,1,0,0,46,46,13755,13702,0,0,0,0,2021-09-25
10212919707,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Miễn phí công lắp đặt_Máy giặt Samsung cửa trên Digital Inverter 10kg (WA10T5260BV)",745eacb96b6e1488a9d4fc58c4d07e64,VND,1,100010,269025280,0,normal,79,141,44,,,1,0,0,0,1,5,1,"1, 0, 0, 0, 0, 1",1,1,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Miễn-phí-công-lắp-đặt_Máy-giặt-Samsung-cửa-trên-Digital-Inverter-10kg-(WA10T5260BV)-i.65589552.10212919707,2021-08-16,2021-09-24,23,0,14105000,6390000,55,0,1,2,0,66,0,2272,0,1,0,1,0,2021-09-25
10214585155,2021-09-24,53452181,"Điện Thoại Xiaomi POCO M3 64GB - Hàng Chính Hãng",b00ff4037cb1c50ff8a4ebaaaaefbef0,VND,1,100013,268959746,0,normal,40,0,0,"Xanh , Đen, Vàng","Màu Sắc",3,0,0,0,31,4.9,386,"386, 3, 1, 1, 15, 366",181,131,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-64GB---Hàng-Chính-Hãng-i.53452181.10214585155,2021-08-16,2021-09-24,39,0,3990000,3090000,23,0,0,2024,71,916,49,236716,54827,386,20,386,20,2021-09-25
10316186489,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55AU9000KXXV - Miễn Phí Lắp Đặt",cba5a09643da4714caeae58dd01a5693,VND,1,100010,269025280,0,normal,186,229,19,,,1,0,0,0,3,5,1,"1, 0, 0, 0, 0, 1",0,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55AU9000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.10316186489,2021-08-16,2021-09-24,40,0,18890000,17888000,22,17,0,3,1,14,3,1882,205,1,0,1,0,2021-09-25
10527143024,2021-09-24,65589552,"Điện Thoại Samsung Galaxy Z Flip3 5G 256GB",26121dd5ea8d46316637d9337900e956,VND,1,100013,268959744,0,normal,270,0,0,"Black, Cream, Green, Lavender",Name,4,0,0,0,11,5,2,"2, 0, 0, 0, 0, 2",2,2,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-Z-Flip3-5G-256GB-i.65589552.10527143024,2021-08-20,2021-09-24,36,0,26990000,26990000,0,0,0,2,2,324,98,42327,10310,2,2,2,2,2021-09-25
10542128441,2021-09-14,88201679,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 16GB, 256GB SSD",4fbe96b071a032379d57830855ac8a65,VND,1,100644,268959744,0,normal,310,340,9,"Gold, Silver, Space Gray",name,3,0,0,0,6,0,0,"0, 0, 0, 0, 0, 0",0,0,"https://shopee.vn/Apple-MacBook-Air-(2020)-M1-Chip,-13.3-inch,-16GB,-256GB-SSD-i.88201679.10542128441",2021-09-08,2021-09-14,7,0,33990000,29900000,12,0,0,0,0,33,0,7438,0,0,0,0,0,2021-09-25
10605234511,2021-09-21,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Tai nghe Samsung Galaxy Buds Pro (R190) - Hàng chính hãng",22dfb0ed517a8080eaefac01fba475ed,VND,1,100535,269025282,0,normal,27,50,46,"Đen, Violet",Màu,2,0,0,0,1,4.9,96,"96, 1, 0, 1, 3, 91",52,45,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Tai-nghe-Samsung-Galaxy-Buds-Pro-(R190)---Hàng-chính-hãng-i.65589552.10605234511,2021-08-16,2021-09-21,31,0,4990000,2690000,46,0,2,178,8,4276,-7,33591,1099,96,4,96,4,2021-09-25
10619843053,2021-09-24,65589552,"[Mã ELSAMSEP giảm 5% đơn 500K] Đồng Hồ Samsung Galaxy Watch Active 2 (40mm) Viền Nhôm Dây Silicone Hồng",bc2d68dc483203bc6227e56a0369eb16,VND,1,100013,269025282,0,normal,30,60,50,,,1,0,0,0,21,4.8,95,"95, 1, 1, 5, 1, 87",51,52,https://shopee.vn/[Mã-ELSAMSEP-giảm-5%-đơn-500K]-Đồng-Hồ-Samsung-Galaxy-Watch-Active-2-(40mm)-Viền-Nhôm-Dây-Silicone-Hồng-i.65589552.10619843053,2021-08-16,2021-09-24,39,0,5990000,2690000,55,0,8,199,47,854,45,90028,11790,95,25,95,25,2021-09-25
10708488096,2021-09-24,53452181,"ĐẦU SẠC (ADAPTER) XIAOMI MI 65W FAST CHARGER WITH GAN TECH EU /WHITE (TRẮNG)",e20440608fcd4c6adf9185e6a87fb175,VND,1,100013,268435458,0,normal,9,0,0,,,1,0,0,0,10,0,0,"0, 0, 0, 0, 0, 0",0,0,https://shopee.vn/ĐẦU-SẠC-(ADAPTER)-XIAOMI-MI-65W-FAST-CHARGER-WITH-GAN-TECH-EU-/WHITE-(TRẮNG)-i.53452181.10708488096,2021-08-16,2021-09-24,40,0,890000,669000,25,0,1,0,0,11,0,1543,250,0,0,0,0,2021-09-25
