row_id,product_id,statistic_date,snapshot_date,shop_id,product_name,product_image,currency,status,product_category_id,product_flag,product_cb_option,product_status,product_price,product_price_before_discount,show_discount,product_discount,tier_variations,tier_variations_type,tier_variations_count,product_type,is_on_flash_sale,shopee_verified,product_stock,stock_changed,historical_sold,new_items_sold,liked_count,new_like_count,view_count,new_view_count,comment_count,new_comment_count,product_avg_rating,total_rating_count,rating_count_details,new_rating_count,rating_count_with_context,rating_count_with_image,product_url,last_updated_date
1050380,4546240130,2021-09-21,2021-09-22,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn Hình Samsung LF24T350FHEXXV 24"FHD IPS 75Hz 5ms AMD Freesync 3 Cạnh Chân-V",c013e58e78d23b3601374a8b721fed5a,VND,1,100644,269025282,0,normal,3298000.0000,3929000.0000,16,16,,,1,0,0,0,10,6,122,0,527,7,37020,1610,49,0,4.7,49,"49, 1, 2, 2, 3, 41",0,30,17,"https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-Hình-Samsung-LF24T350FHEXXV-24"FHD-IPS-75Hz-5ms-AMD-Freesync-3-Cạnh-Chân-V-i.65589552.4546240130",2021-09-25
1080601,4546240130,2021-09-22,2021-09-23,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn Hình Samsung LF24T350FHEXXV 24"FHD IPS 75Hz 5ms AMD Freesync 3 Cạnh Chân-V",c013e58e78d23b3601374a8b721fed5a,VND,1,100644,269025282,0,normal,3298000.0000,3929000.0000,16,16,,,1,0,0,0,5,-5,123,1,531,4,38099,1079,50,1,4.7,50,"50, 1, 2, 2, 3, 42",1,31,18,"https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-Hình-Samsung-LF24T350FHEXXV-24"FHD-IPS-75Hz-5ms-AMD-Freesync-3-Cạnh-Chân-V-i.65589552.4546240130",2021-09-25
1110482,4546240130,2021-09-23,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Màn Hình Samsung LF24T350FHEXXV 24"FHD IPS 75Hz 5ms AMD Freesync 3 Cạnh Chân-V",c013e58e78d23b3601374a8b721fed5a,VND,1,100644,269025282,0,normal,3298000.0000,3929000.0000,16,16,,,1,0,0,0,2,-3,123,0,534,3,38441,342,50,0,4.6,50,"50, 2, 2, 2, 3, 41",0,31,18,"https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Màn-Hình-Samsung-LF24T350FHEXXV-24"FHD-IPS-75Hz-5ms-AMD-Freesync-3-Cạnh-Chân-V-i.65589552.4546240130",2021-09-25
836382,4568308812,2021-09-14,2021-09-15,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,524288,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,892,0,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
865677,4568308812,2021-09-15,2021-09-16,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,524288,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,932,40,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
896375,4568308812,2021-09-16,2021-09-17,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,524288,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,893,39,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
937155,4568308812,2021-09-17,2021-09-18,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,0,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,985,92,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
966580,4568308812,2021-09-18,2021-09-19,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,0,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,1033,48,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
996124,4568308812,2021-09-19,2021-09-20,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,0,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,1095,62,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
1026022,4568308812,2021-09-20,2021-09-21,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,0,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,1165,70,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
1056186,4568308812,2021-09-21,2021-09-22,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,0,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,1270,105,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
1086255,4568308812,2021-09-22,2021-09-23,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,0,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,1250,20,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
1116125,4568308812,2021-09-23,2021-09-24,230954155,"VinFast - Xe máy điện Ludo White",57fc1ce78af520cce0c2720e15556991,VND,1,100641,0,0,normal,12900000.0000,0.0000,0,0,"Chưa gồm Pin, Đã gồm 1 Pin","Sản phẩm",2,0,0,0,200,0,0,0,13,0,1405,155,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/VinFast---Xe-máy-điện-Ludo-White-i.230954155.4568308812,2021-09-25
825393,4705478256,2021-09-14,2021-09-15,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,268959746,0,normal,5890000.0000,7489900.0000,21,21,,,1,0,0,0,3,0,182,0,800,0,9258,0,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
859843,4705478256,2021-09-15,2021-09-16,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,268959746,0,normal,3890000.0000,7489900.0000,48,48,,,1,0,0,0,1,-2,182,0,800,0,9351,93,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
890336,4705478256,2021-09-16,2021-09-17,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,3890000.0000,7489900.0000,48,48,,,1,0,0,0,1,0,182,0,802,2,8875,476,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
931386,4705478256,2021-09-17,2021-09-18,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,4590000.0000,7489900.0000,39,39,,,1,0,0,0,17,16,182,0,803,1,7224,1651,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
960796,4705478256,2021-09-18,2021-09-19,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,4590000.0000,7489900.0000,39,39,,,1,0,0,0,17,0,183,1,802,-1,7022,202,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
990340,4705478256,2021-09-19,2021-09-20,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,4590000.0000,7489900.0000,39,39,,,1,0,0,0,17,0,183,0,802,0,6973,49,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
1020205,4705478256,2021-09-20,2021-09-21,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,3890000.0000,7489900.0000,48,48,,,1,0,0,0,16,-1,183,0,802,0,6920,53,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
1050369,4705478256,2021-09-21,2021-09-22,65589552,"[Mã ELSSCP1TR giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,4590000.0000,7489900.0000,39,39,,,1,0,0,0,14,-2,183,0,802,0,6912,8,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSSCP1TR-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
1080589,4705478256,2021-09-22,2021-09-23,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,4590000.0000,7489900.0000,39,39,,,1,0,0,0,19,5,183,0,803,1,6975,63,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
1110470,4705478256,2021-09-23,2021-09-24,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Máy lọc không khí Samsung AX40R3030WM/SV",4a39326fbef217f45c32f733d04884ef,VND,1,100010,269025282,0,normal,4590000.0000,7489900.0000,39,39,,,1,0,0,0,15,-4,183,0,804,1,6917,58,85,0,4.9,85,"85, 1, 1, 0, 3, 80",0,42,27,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Máy-lọc-không-khí-Samsung-AX40R3030WM/SV-i.65589552.4705478256,2021-09-25
825439,4995831868,2021-09-14,2021-09-15,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,4,0,654,0,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
859892,4995831868,2021-09-15,2021-09-16,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,4,0,760,106,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
890385,4995831868,2021-09-16,2021-09-17,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,5,1,859,99,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
931437,4995831868,2021-09-17,2021-09-18,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,6,1,1089,230,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
960846,4995831868,2021-09-18,2021-09-19,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,7,1,1215,126,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
990391,4995831868,2021-09-19,2021-09-20,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,9,2,1312,97,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
1020234,4995831868,2021-09-20,2021-09-21,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,10,1,1442,130,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
1050397,4995831868,2021-09-21,2021-09-22,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,11,1,1634,192,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
1080618,4995831868,2021-09-22,2021-09-23,65589552,"V - Điện Thoại Samsung Galaxy A32 (8GB/128GB) - Hàng Chính Hãng",1b8cd91fc52027a733565674415d764f,VND,1,100013,268437504,0,normal,7990000.0000,0.0000,0,0,"Xanh Sáng Tạo",Variations,1,0,0,0,50,0,800,0,12,1,1791,157,0,0,0,0,"0, 0, 0, 0, 0, 0",0,0,0,https://shopee.vn/V---Điện-Thoại-Samsung-Galaxy-A32-(8GB/128GB)---Hàng-Chính-Hãng-i.65589552.4995831868,2021-09-25
826912,5086975867,2021-09-14,2021-09-15,53452181,"[CE Gift] Cân Điện Tử Thông Minh Xiaomi Mi Smart Scale Gen 2",1a425fd326bc582e9868624840b53e60,VND,1,100001,268435458,0,normal,490000.0000,0.0000,0,0,,,1,0,0,0,1,0,196,0,176,0,587,0,82,0,4.8,82,"82, 4, 0, 0, 2, 76",0,35,33,https://shopee.vn/[CE-Gift]-Cân-Điện-Tử-Thông-Minh-Xiaomi-Mi-Smart-Scale-Gen-2-i.53452181.5086975867,2021-09-25
861344,5086975867,2021-09-15,2021-09-16,53452181,"[CE Gift] Cân Điện Tử Thông Minh Xiaomi Mi Smart Scale Gen 2",1a425fd326bc582e9868624840b53e60,VND,1,100001,268435458,0,normal,490000.0000,0.0000,0,0,,,1,0,0,0,1,0,196,0,176,0,650,63,82,0,4.8,82,"82, 4, 0, 0, 2, 76",0,35,33,https://shopee.vn/[CE-Gift]-Cân-Điện-Tử-Thông-Minh-Xiaomi-Mi-Smart-Scale-Gen-2-i.53452181.5086975867,2021-09-25
917796,5086975867,2021-09-16,2021-09-17,53452181,"[CE Gift] Cân Điện Tử Thông Minh Xiaomi Mi Smart Scale Gen 2",1a425fd326bc582e9868624840b53e60,VND,1,100001,268435458,0,normal,490000.0000,0.0000,0,0,,,1,0,0,0,1,0,196,0,180,4,710,60,82,0,4.8,82,"82, 4, 0, 0, 2, 76",0,35,33,https://shopee.vn/[CE-Gift]-Cân-Điện-Tử-Thông-Minh-Xiaomi-Mi-Smart-Scale-Gen-2-i.53452181.5086975867,2021-09-25
958712,5086975867,2021-09-17,2021-09-18,53452181,"[CE Gift] Cân Điện Tử Thông Minh Xiaomi Mi Smart Scale Gen 2",1a425fd326bc582e9868624840b53e60,VND,1,100001,268435458,0,normal,490000.0000,0.0000,0,0,,,1,0,0,0,1,0,196,0,189,9,946,236,82,0,4.8,82,"82, 4, 0, 0, 2, 76",0,35,33,https://shopee.vn/[CE-Gift]-Cân-Điện-Tử-Thông-Minh-Xiaomi-Mi-Smart-Scale-Gen-2-i.53452181.5086975867,2021-09-25
823599,5157517143,2021-09-14,2021-09-15,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9690000.0000,13990000.0000,31,31,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,157,0,436,0,951,0,31652,0,187,0,4.8,187,"187, 4, 2, 2, 9, 170",0,92,81,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
858021,5157517143,2021-09-15,2021-09-16,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9790000.0000,13990000.0000,30,30,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,222,65,437,1,963,12,33507,1855,187,0,4.8,187,"187, 4, 2, 2, 9, 170",0,92,81,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
888517,5157517143,2021-09-16,2021-09-17,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9790000.0000,13990000.0000,30,30,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,219,-3,442,5,964,1,32982,525,187,0,4.8,187,"187, 4, 2, 2, 9, 170",0,92,81,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
929598,5157517143,2021-09-17,2021-09-18,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9790000.0000,13990000.0000,30,30,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,216,-3,446,4,968,4,33365,383,190,3,4.8,190,"190, 4, 2, 2, 9, 173",3,94,84,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
959015,5157517143,2021-09-18,2021-09-19,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9800000.0000,13990000.0000,30,30,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,266,50,449,3,972,4,30425,2940,192,2,4.8,192,"192, 4, 2, 3, 9, 174",2,94,84,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
988529,5157517143,2021-09-19,2021-09-20,88201679,"Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9800000.0000,13990000.0000,30,30,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,268,2,452,3,973,1,30425,0,194,2,4.8,194,"194, 4, 2, 3, 9, 176",2,95,85,https://shopee.vn/Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
1018531,5157517143,2021-09-20,2021-09-21,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9690000.0000,13990000.0000,31,31,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,194,-74,454,2,976,3,31496,1071,196,2,4.8,196,"196, 4, 2, 3, 9, 178",2,96,86,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
1048741,5157517143,2021-09-21,2021-09-22,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9690000.0000,13990000.0000,31,31,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,25,-169,458,4,977,1,32244,748,196,0,4.8,196,"196, 4, 2, 3, 9, 178",0,96,86,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
1078994,5157517143,2021-09-22,2021-09-23,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9690000.0000,13990000.0000,31,31,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,23,-2,460,2,984,7,32107,137,197,1,4.8,197,"197, 4, 2, 3, 9, 179",1,96,86,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
1108768,5157517143,2021-09-23,2021-09-24,88201679,"[Mã ELAP1TR giảm 5% đơn 3TR] Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,1,100013,268959746,0,normal,9690000.0000,13990000.0000,31,31,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,0,0,0,22,-1,463,3,984,0,31827,280,197,0,4.8,197,"197, 4, 2, 3, 9, 179",0,96,86,https://shopee.vn/[Mã-ELAP1TR-giảm-5%-đơn-3TR]-Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-09-25
831222,5220740339,2021-09-14,2021-09-15,230954155,"Xe điện Vinfast Impes",13f47dcf9115a7d7666b7ea6b1f35650,VND,1,100641,524290,0,normal,14900000.0000,0.0000,0,0,"Blue, Dark Blue, Gray, Red, White","Màu sắc",5,0,0,0,1000,0,40,0,201,0,2847,0,18,0,4.6,17,"17, 1, 0, 1, 1, 14",0,10,5,https://shopee.vn/Xe-điện-Vinfast-Impes-i.230954155.5220740339,2021-09-25
865664,5220740339,2021-09-15,2021-09-16,230954155,"Xe điện Vinfast Impes",13f47dcf9115a7d7666b7ea6b1f35650,VND,1,100641,524290,0,normal,14900000.0000,0.0000,0,0,"Blue, Dark Blue, Gray, Red, White","Màu sắc",5,0,0,0,1000,0,40,0,201,0,2968,121,18,0,4.6,17,"17, 1, 0, 1, 1, 14",0,10,5,https://shopee.vn/Xe-điện-Vinfast-Impes-i.230954155.5220740339,2021-09-25
896362,5220740339,2021-09-16,2021-09-17,230954155,"Xe điện Vinfast Impes",13f47dcf9115a7d7666b7ea6b1f35650,VND,1,100641,524290,0,normal,14900000.0000,0.0000,0,0,"Blue, Dark Blue, Gray, Red, White","Màu sắc",5,0,0,0,1000,0,40,0,201,0,2979,11,18,0,4.6,17,"17, 1, 0, 1, 1, 14",0,10,5,https://shopee.vn/Xe-điện-Vinfast-Impes-i.230954155.5220740339,2021-09-25
